Sale_Date,State,City,Car_Brand,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep
2022-07-23,Oyo,Ibadan South,Honda,CR-V,Nigerian Used,10200000,2,12.81,17786760.0,Individual,2022-07-31,On-Time,6,Lagos,Bright,7,South West,Uche
2022-02-05,Lagos,Epe,Honda,Accord,Foreign Used,22285714,1,15.37,18860399.7582,Individual,2022-02-12,On-Time,10,Lagos,Emmanuel,5,South West,Kemi
2021-04-15,Ogun,Sango Ota,Toyota,Rav4,Foreign Used,10285714,1,17.56,8479542.6216,Individual,2021-04-19,On-Time,4,Lagos,Emmanuel,9,South West,Kemi
2022-09-15,Ogun,Ijebu-Ode,Toyota,Camry,Nigerian Used,2500000,1,13.18,2170500.0,Individual,2022-09-23,On-Time,12,Lagos,John,15,South West,Tunde
2022-01-11,Kano,Gwarzo,Toyota,Camry,Nigerian Used,5500000,1,10.53,4920850.0,Individual,2022-01-13,On-Time,7,Lagos,Segun,11,North,Uche
2025-10-27,Lagos,Surulere,Honda,Sonata,Nigerian Used,10200000,1,18.78,8284440.0,Individual,2025-10-31,Delayed,4,Lagos,Paul,7,South West,Bola
2022-09-21,Lagos,Epe,Benz,E-Class,Nigerian Used,10500000,1,3.22,10161900.0,Individual,2022-09-29,On-Time,8,Lagos,Segun,10,South West,Sola
2021-06-16,Lagos,Ikorodu,Toyota,Rav4,Foreign Used,23428571,1,0.48,23316113.8592,Individual,2021-06-19,Delayed,2,Lagos,Chuka,5,South West,Sola
2025-06-16,FCT,Kuje,Toyota,Sonata,Foreign Used,23428571,1,4.96,22266513.8784,Individual,2025-06-22,Delayed,11,Lagos,Peter,5,North,Kemi
2024-01-22,Osun,Ede,Honda,Accord,Foreign Used,28000000,1,12.88,24393600.0,Individual,2024-01-30,Delayed,13,Lagos,David,3,South West,Ade
2025-09-07,Enugu,Udi,Toyota,Sonata,Nigerian Used,7750000,1,6.29,7262525.0,Individual,2025-09-13,On-Time,4,Lagos,Tayo,8,South East,Funke
2024-12-15,Anambra,Onitsha,Toyota,Corolla,Foreign Used,30000000,2,10.32,53808000.0,Individual,2024-12-17,On-Time,11,Lagos,John,3,South East,Tunde
2026-03-05,Oyo,Ibadan Central,Honda,Accord,Nigerian Used,11100000,1,1.13,10974570.0,Individual,2026-03-13,Delayed,8,Lagos,Peter,6,South West,Ade
2024-12-24,Benue,Makurdi,Honda,CR-V,Nigerian Used,10200000,1,10.1,9169800.0,Individual,2024-12-27,Delayed,3,Lagos,Chuka,7,North,Ade
2023-11-13,Katsina,Funtua,Hyundai,Elantra,Nigerian Used,5750000,1,18.03,4713275.0,Individual,2023-11-14,On-Time,10,Lagos,Peter,10,North,Sola
2022-09-14,Edo,Auchi,Honda,Accord,Foreign Used,19428571,2,0.85,38526856.293,Individual,2022-09-23,On-Time,13,Lagos,John,6,South South,Ngozi
2025-03-10,Anambra,Onitsha,Toyota,Rav4,Foreign Used,20142857,1,4.35,19266642.7205,Individual,2025-03-13,Delayed,5,Lagos,Paul,6,South East,Chidi
2025-09-16,Oyo,Ogbomosho,Honda,CR-V,Nigerian Used,11100000,1,3.85,10672650.0,Individual,2025-09-25,Delayed,13,Lagos,Emmanuel,6,South West,Uche
2022-09-14,Ekiti,Omuo,Hyundai,Tucson,Nigerian Used,8350000,1,4.76,7952540.0,Individual,2022-09-15,On-Time,9,Lagos,Tayo,6,South West,Bola
2021-04-05,Lagos,Ajah,Toyota,Rav4,Foreign Used,26714285,1,17.79,21961813.6985,Individual,2021-04-14,On-Time,13,Lagos,Bright,4,South West,Ngozi
2025-05-24,Lagos,Epe,Honda,CR-V,Foreign Used,13714285,1,15.31,11614627.9665,Individual,2025-06-02,Delayed,6,Lagos,Mike,8,South West,Tunde
2025-07-04,Anambra,Awka,Toyota,Corolla,Nigerian Used,4000000,1,12.38,3504800.0,Individual,2025-07-12,Delayed,13,Lagos,David,13,South East,Emeka
2025-01-25,Bayelsa,Ogbia,Hyundai,Santa Fe,Foreign Used,16000000,1,10.26,14358400.0,Individual,2025-02-01,On-Time,10,Lagos,Chuka,5,South South,Bola
2025-06-17,Lagos,Epe,Honda,CR-V,Foreign Used,10857142,1,11.65,9592284.957,Individual,2025-06-24,On-Time,6,Lagos,Peter,9,South West,Funke
2025-07-26,FCT,Bwari,Toyota,Corolla,Foreign Used,20142857,1,0.79,19983728.4297,Individual,2025-07-28,On-Time,6,Lagos,Emmanuel,6,North,Emeka
2024-10-11,Lagos,Ajah,Toyota,Highlander,Nigerian Used,3250000,1,7.64,3001700.0,Individual,2024-10-16,Delayed,13,Lagos,David,14,South West,Kemi
2021-10-07,Ondo,Akure,Hyundai,Tucson,Nigerian Used,3150000,2,7.12,5851440.0,Individual,2021-10-08,Delayed,11,Lagos,Emmanuel,14,South West,Bola
2021-05-03,Oyo,Ibadan South,Toyota,Sonata,Nigerian Used,4000000,1,5.77,3769200.0,Individual,2021-05-08,On-Time,13,Lagos,Emmanuel,13,South West,Uche
2022-08-20,Lagos,Ikeja,Hyundai,Elantra,Foreign Used,16000000,1,13.73,13803200.0,Individual,2022-08-24,On-Time,13,Lagos,John,5,South West,Bola
2024-08-09,Oyo,Ibadan South,Toyota,Camry,Foreign Used,26714285,1,13.81,23025042.2415,Individual,2024-08-14,On-Time,6,Lagos,Mike,4,South West,Emeka
2025-04-05,Lagos,Ikeja,Honda,CR-V,Nigerian Used,6600000,2,9.59,11934120.0,Individual,2025-04-12,Delayed,4,Lagos,Chuka,11,South West,Chidi
2022-01-09,Anambra,Nnewi,Honda,CR-V,Nigerian Used,7500000,1,16.64,6252000.0,Individual,2022-01-14,Delayed,14,Lagos,Paul,10,South East,Funke
2025-12-26,Oyo,Ibadan South,Toyota,Corolla,Foreign Used,26714285,3,3.36,77450055.072,Individual,2025-12-30,On-Time,4,Lagos,Paul,4,South West,Chidi
2023-01-16,Osun,Ile-Ife,Benz,E-Class,Foreign Used,23571428,1,13.54,20379856.6488,Individual,2023-01-23,On-Time,2,Lagos,Chuka,8,South West,Kemi
2023-09-17,Lagos,Surulere,Honda,Civic,Foreign Used,8000000,1,4.96,7603200.0,Individual,2023-09-26,On-Time,14,Lagos,Paul,10,South West,Chidi
2025-12-13,Ekiti,Ado-Ekiti,Benz,C-Class,Foreign Used,19285714,2,2.22,37715142.2984,Individual,2025-12-17,On-Time,14,Lagos,Bright,9,South West,Kemi
2021-08-26,Ekiti,Ikere,Toyota,Highlander,Foreign Used,23428571,1,0.52,23306742.4308,Individual,2021-09-03,Delayed,7,Lagos,Tayo,5,South West,Chidi
2022-10-01,Lagos,Lekki,Hyundai,Elantra,Nigerian Used,5100000,1,17.06,4229940.0,Individual,2022-10-10,Delayed,2,Lagos,Mike,11,South West,Chidi
2026-03-07,Benue,Katsina-Ala,Toyota,Sonata,Foreign Used,30000000,1,9.09,27273000.0,Individual,2026-03-15,Delayed,12,Lagos,Tayo,3,North,Kemi
2021-10-04,Kano,Kano City,KIA,Rio,Nigerian Used,2000000,1,10.62,1787600.0,Individual,2021-10-10,On-Time,13,Lagos,Paul,15,North,Funke
2025-02-27,Osun,Ede,Toyota,Corolla,Nigerian Used,6250000,1,12.35,5478125.0,Individual,2025-03-07,On-Time,3,Lagos,John,10,South West,Ngozi
2025-12-12,Osun,Osogbo,Toyota,Rav4,Nigerian Used,4000000,1,3.8,3848000.0,Individual,2025-12-15,Delayed,6,Lagos,Paul,13,South West,Sola
2022-05-25,Lagos,Surulere,Hyundai,Elantra,Nigerian Used,5750000,1,1.53,5662025.0,Individual,2022-05-31,On-Time,3,Lagos,Tayo,10,South West,Uche
2022-10-21,Lagos,Alimosho,Toyota,Camry,Foreign Used,26714285,1,11.16,23732970.794,Individual,2022-10-24,On-Time,2,Lagos,John,4,South West,Ade
2022-03-13,Ekiti,Ikere,Toyota,Corolla,Foreign Used,13571428,1,11.72,11980856.6384,Individual,2022-03-22,Delayed,8,Lagos,Paul,8,South West,Bola
2023-01-11,Ogun,Sango Ota,Honda,Pilot,Foreign Used,19428571,1,9.64,17555656.7556,Individual,2023-01-13,Delayed,7,Lagos,Chuka,6,South West,Funke
2024-06-12,Lagos,Lekki,Toyota,Camry,Nigerian Used,6250000,1,7.97,5751875.0,Individual,2024-06-17,On-Time,4,Lagos,Paul,10,South West,Tunde
2026-01-06,Osun,Ile-Ife,Benz,Sonata,Foreign Used,23571428,1,14.0,20271428.08,Individual,2026-01-15,On-Time,4,Lagos,Mike,8,South West,Ngozi
2025-11-07,Lagos,Epe,Honda,Civic,Foreign Used,19428571,1,13.83,16741599.6307,Individual,2025-11-08,On-Time,8,Lagos,Peter,6,South West,Kemi
2024-10-09,Lagos,Ajah,Honda,Civic,Nigerian Used,12000000,1,19.47,9663600.0,Individual,2024-10-17,On-Time,5,Lagos,Tayo,5,South West,Sola
2021-08-22,Lagos,Epe,Toyota,Camry,Foreign Used,30000000,1,7.64,27708000.0,Individual,2021-08-30,On-Time,3,Lagos,Bright,3,South West,Uche
2024-09-17,Lagos,Ajah,Benz,GLC 350,Foreign Used,36428571,1,3.16,35277428.1564,Individual,2024-09-24,Delayed,7,Lagos,Peter,5,South West,Sola
2021-04-10,Lagos,Ikorodu,Hyundai,Tucson,Foreign Used,10000000,1,11.57,8843000.0,Individual,2021-04-15,On-Time,5,Lagos,Tayo,8,South West,Funke
2026-03-25,Osun,Ile-Ife,Toyota,Camry,Nigerian Used,7000000,1,14.67,5973100.0,Individual,2026-03-28,On-Time,12,Lagos,Paul,9,South West,Emeka
2023-08-09,Ekiti,Ijero,KIA,Rio,Nigerian Used,5000000,1,11.41,4429500.0,Individual,2023-08-17,On-Time,13,Lagos,Segun,9,South West,Ngozi
2022-07-21,Ogun,Abeokuta,Toyota,Rav4,Foreign Used,20142857,2,5.45,38090142.587,Individual,2022-07-25,On-Time,9,Lagos,David,6,South West,Kemi
2025-11-23,Imo,Orlu,Hyundai,Tucson,Foreign Used,8000000,2,14.62,13660800.0,Individual,2025-11-24,On-Time,3,Lagos,Mike,9,South East,Uche
2023-09-19,Lagos,Epe,Honda,Pilot,Foreign Used,8000000,1,11.63,7069600.0,Individual,2023-09-20,On-Time,9,Lagos,Paul,10,South West,Emeka
2022-09-27,Ondo,Akure,Toyota,Highlander,Nigerian Used,9250000,1,16.86,7690450.0,Individual,2022-09-29,Delayed,12,Lagos,Paul,6,South West,Tunde
2021-10-12,Kano,Kano City,Toyota,Sonata,Nigerian Used,4000000,2,3.97,7682400.0,Individual,2021-10-16,On-Time,5,Lagos,Segun,13,North,Bola
2024-11-27,Lagos,Surulere,Honda,Civic,Foreign Used,10857142,1,1.05,10743142.009,Individual,2024-12-05,On-Time,3,Lagos,Chuka,9,South West,Ngozi
2022-08-15,Ekiti,Ado-Ekiti,Honda,Sonata,Foreign Used,10857142,1,7.05,10091713.489,Individual,2022-08-19,On-Time,5,Lagos,Paul,9,South West,Ade
2025-02-15,Lagos,Surulere,Toyota,Highlander,Nigerian Used,10000000,1,4.63,9537000.0,Individual,2025-02-22,On-Time,12,Lagos,Paul,5,South West,Tunde
2023-12-19,Katsina,Daura,Honda,CR-V,Foreign Used,13714285,1,3.21,13274056.4515,Individual,2023-12-23,Delayed,14,Lagos,Segun,8,North,Funke
2023-08-18,Ogun,Sango Ota,Honda,Sonata,Foreign Used,22285714,1,11.61,19698342.6046,Individual,2023-08-22,Delayed,13,Lagos,Emmanuel,5,South West,Chidi
2021-09-05,Ondo,Akure,Hyundai,Elantra,Nigerian Used,6400000,1,15.75,5392000.0,Individual,2021-09-14,Delayed,14,Lagos,Chuka,9,South West,Sola
2024-06-06,Lagos,Ajah,Toyota,Corolla,Foreign Used,20142857,1,18.31,16454699.8833,Individual,2024-06-10,On-Time,3,Lagos,David,6,South West,Kemi
2025-09-15,Enugu,Enugu City,Toyota,Highlander,Foreign Used,10285714,1,0.72,10211656.8592,Individual,2025-09-16,Delayed,4,Lagos,Segun,9,South East,Ngozi
2022-04-10,Kano,Gwarzo,Toyota,Highlander,Foreign Used,26714285,2,1.29,52739341.447,Individual,2022-04-13,Delayed,11,Lagos,David,4,North,Ade
2023-05-07,Rivers,Port Harcourt,Toyota,Highlander,Foreign Used,7000000,1,16.44,5849200.0,Individual,2023-05-08,On-Time,5,Lagos,Mike,10,South South,Chidi
2021-11-09,Lagos,Ajah,Toyota,Corolla,Nigerian Used,5500000,1,18.92,4459400.0,Individual,2021-11-12,Delayed,8,Lagos,Segun,11,South West,Kemi
2024-09-23,Lagos,Alimosho,Hyundai,Santa Fe,Foreign Used,14000000,2,2.62,27266400.0,Individual,2024-09-29,On-Time,10,Lagos,Emmanuel,6,South West,Ngozi
2025-02-02,Osun,Ede,Toyota,Rav4,Foreign Used,20142857,1,9.11,18307842.7273,Individual,2025-02-11,On-Time,14,Lagos,Tayo,6,South West,Ade
2021-07-26,Lagos,Ajah,Hyundai,Elantra,Foreign Used,16000000,1,17.5,13200000.0,Individual,2021-07-30,On-Time,3,Lagos,Mike,5,South West,Funke
2026-02-16,Edo,Uromi,Hyundai,Elantra,Nigerian Used,5100000,1,10.49,4565010.0,Individual,2026-02-23,On-Time,13,Lagos,Segun,11,South South,Funke
2024-03-09,Rivers,Bonny,Toyota,Highlander,Nigerian Used,2500000,1,4.82,2379500.0,Individual,2024-03-14,Delayed,12,Lagos,Emmanuel,15,South South,Ngozi
2023-01-17,Katsina,Daura,Hyundai,Elantra,Foreign Used,16000000,1,19.93,12811200.0,Individual,2023-01-22,On-Time,12,Lagos,Peter,5,North,Ade
2023-07-04,Lagos,Lekki,Benz,C-Class,Nigerian Used,13200000,1,11.16,11726880.0,Individual,2023-07-12,Delayed,10,Lagos,Segun,7,South West,Sola
2024-05-20,Anambra,Onitsha,Toyota,Rav4,Nigerian Used,10000000,1,5.06,9494000.0,Individual,2024-05-23,On-Time,13,Lagos,Paul,5,South East,Emeka
2021-12-10,Lagos,Ikorodu,Toyota,Rav4,Nigerian Used,4750000,1,14.99,4037975.0,Individual,2021-12-17,Delayed,2,Lagos,Segun,12,South West,Emeka
2022-07-24,Lagos,Ikorodu,Toyota,Rav4,Nigerian Used,3250000,1,14.18,2789150.0,Individual,2022-08-02,Delayed,13,Lagos,Emmanuel,14,South West,Uche
2023-11-14,Lagos,Lekki,Toyota,Corolla,Nigerian Used,7750000,1,14.57,6620825.0,Individual,2023-11-16,Delayed,12,Lagos,John,8,South West,Tunde
2024-08-02,Bayelsa,Brass,Toyota,Highlander,Foreign Used,30000000,1,3.55,28935000.0,Individual,2024-08-03,Delayed,3,Lagos,Bright,3,South South,Funke
2023-08-22,Lagos,Epe,Honda,CR-V,Foreign Used,28000000,1,10.04,25188800.0,Individual,2023-08-24,Delayed,6,Lagos,Paul,3,South West,Uche
2023-10-12,Benue,Otukpo,Toyota,Sonata,Foreign Used,30000000,1,0.25,29925000.0,Individual,2023-10-20,On-Time,3,Lagos,Emmanuel,3,North,Funke
2022-08-18,Lagos,Lekki,Hyundai,Tucson,Foreign Used,20000000,3,18.11,49134000.0,Individual,2022-08-23,Delayed,3,Lagos,Mike,3,South West,Uche
2026-03-11,FCT,Abuja,Benz,E-Class,Foreign Used,27857142,1,18.05,22828927.869,Individual,2026-03-14,On-Time,6,Lagos,John,7,North,Sola
2023-06-14,Bayelsa,Brass,Toyota,Corolla,Foreign Used,7000000,1,10.51,6264300.0,Individual,2023-06-23,On-Time,13,Lagos,Peter,10,South South,Chidi
2021-05-04,Oyo,Ibadan North,Honda,CR-V,Foreign Used,16571428,1,14.34,14195085.2248,Individual,2021-05-06,On-Time,11,Lagos,Emmanuel,7,South West,Chidi
2025-02-10,Osun,Ilesa,Honda,Accord,Foreign Used,8000000,2,13.96,13766400.0,Individual,2025-02-19,On-Time,12,Lagos,Emmanuel,10,South West,Ngozi
2022-09-16,Edo,Benin City,Honda,Civic,Foreign Used,16571428,1,7.05,15403142.326,Individual,2022-09-17,Delayed,6,Lagos,Paul,7,South South,Tunde
2021-04-12,Lagos,Ajah,Toyota,Rav4,Nigerian Used,3250000,1,11.41,2879175.0,Individual,2021-04-20,Delayed,11,Lagos,Mike,14,South West,Sola
2025-11-25,FCT,Bwari,Hyundai,Tucson,Foreign Used,12000000,1,7.19,11137200.0,Individual,2025-12-01,On-Time,11,Lagos,Mike,7,North,Chidi
2021-03-16,Osun,Ilesa,Benz,GLE 450,Foreign Used,45000000,1,10.03,40486500.0,Individual,2021-03-21,On-Time,9,Lagos,Mike,3,South West,Kemi
2025-01-14,Lagos,Surulere,Honda,CR-V,Foreign Used,19428571,1,11.39,17215656.7631,Individual,2025-01-17,On-Time,6,Lagos,Chuka,6,South West,Funke
2024-04-09,Lagos,Epe,Benz,Sonata,Foreign Used,19285714,3,16.6,48252856.428,Individual,2024-04-14,On-Time,14,Lagos,Chuka,9,South West,Kemi
2024-10-07,Lagos,Surulere,Honda,CR-V,Foreign Used,22285714,1,18.53,18156171.1958,Individual,2024-10-12,On-Time,12,Lagos,John,5,South West,Sola
2023-07-13,Ondo,Owo,Benz,Sonata,Nigerian Used,10500000,1,12.85,9150750.0,Individual,2023-07-20,Delayed,14,Lagos,Peter,10,South West,Chidi
2025-09-07,Oyo,Ibadan South,Toyota,Corolla,Foreign Used,13571428,1,12.2,11915713.784,Individual,2025-09-16,Delayed,12,Lagos,Tayo,8,South West,Kemi
2023-10-09,Enugu,Udi,Toyota,Highlander,Foreign Used,23428571,1,8.59,21416056.7511,Individual,2023-10-16,On-Time,5,Lagos,Peter,5,South East,Kemi
2021-06-06,Lagos,Ikorodu,Toyota,Rav4,Foreign Used,7000000,1,1.37,6904100.0,Individual,2021-06-13,On-Time,2,Lagos,Tayo,10,South West,Ngozi
2022-01-10,Ogun,Sagamu,Honda,Civic,Nigerian Used,10200000,1,6.03,9584940.0,Individual,2022-01-13,On-Time,12,Lagos,Bright,7,South West,Funke
2021-08-26,Edo,Uromi,Toyota,Highlander,Foreign Used,7000000,1,15.81,5893300.0,Individual,2021-09-04,On-Time,5,Lagos,David,10,South South,Sola
2022-05-13,Lagos,Epe,Hyundai,Elantra,Foreign Used,10000000,1,16.91,8309000.0,Individual,2022-05-22,On-Time,12,Lagos,Bright,8,South West,Ade
2022-05-25,Lagos,Alimosho,KIA,Sportage,Foreign Used,9857142,1,1.01,9757584.8658,Individual,2022-06-03,On-Time,11,Lagos,Tayo,8,South West,Tunde
2023-03-25,Lagos,Ajah,KIA,Sorento,Nigerian Used,5500000,1,7.33,5096850.0,Individual,2023-03-31,Delayed,9,Lagos,Chuka,8,South West,Ngozi
2024-11-23,Osun,Ede,Honda,Accord,Foreign Used,16571428,1,3.92,15921828.0224,Individual,2024-11-26,On-Time,14,Lagos,Peter,7,South West,Sola
2025-10-09,Lagos,Ikeja,Honda,Sonata,Nigerian Used,9300000,1,2.47,9070290.0,Individual,2025-10-18,On-Time,14,Lagos,David,8,South West,Kemi
2021-03-11,FCT,Gwagwalada,Toyota,Camry,Foreign Used,7000000,2,6.32,13115200.0,Individual,2021-03-14,Delayed,10,Lagos,Tayo,10,North,Tunde
2022-12-23,Lagos,Ikeja,Toyota,Highlander,Foreign Used,23428571,1,3.0,22725713.87,Individual,2022-12-24,On-Time,7,Lagos,Tayo,5,South West,Chidi
2021-10-23,Lagos,Lekki,Toyota,Highlander,Nigerian Used,5500000,1,10.92,4899400.0,Individual,2021-10-25,On-Time,13,Lagos,Chuka,11,South West,Funke
2026-03-25,Lagos,Ikeja,Honda,Civic,Foreign Used,22285714,1,11.52,19718399.7472,Individual,2026-04-01,On-Time,3,Lagos,Chuka,5,South West,Kemi
2025-04-14,Anambra,Awka,Toyota,Camry,Foreign Used,10285714,2,8.59,18804342.3348,Individual,2025-04-16,On-Time,10,Lagos,Segun,9,South East,Bola
2024-09-13,Katsina,Daura,Honda,Civic,Foreign Used,25142857,2,1.96,49300114.0056,Individual,2024-09-20,On-Time,11,Lagos,Segun,4,North,Funke
2023-04-24,Ekiti,Ikere,Honda,Accord,Foreign Used,8000000,1,13.39,6928800.0,Individual,2023-05-03,On-Time,6,Lagos,Paul,10,South West,Kemi
2021-03-15,Oyo,Ibadan South,Honda,Pilot,Nigerian Used,4800000,1,12.23,4212960.0,Individual,2021-03-21,On-Time,13,Lagos,David,13,South West,Chidi
2022-11-21,Lagos,Lekki,Benz,E-Class,Foreign Used,23571428,1,0.72,23401713.7184,Individual,2022-11-25,On-Time,6,Lagos,Peter,8,South West,Chidi
2022-08-18,Ogun,Abeokuta,Benz,Sonata,Nigerian Used,15000000,1,2.79,14581500.0,Individual,2022-08-27,On-Time,6,Lagos,Mike,5,South West,Funke
2023-01-08,Lagos,Ajah,Hyundai,Tucson,Foreign Used,14000000,1,14.73,11937800.0,Individual,2023-01-14,On-Time,11,Lagos,David,6,South West,Bola
2024-12-05,Lagos,Ikorodu,Benz,GLC 350,Foreign Used,32142857,1,2.5,31339285.575,Individual,2024-12-10,Delayed,11,Lagos,Chuka,6,South West,Chidi
2023-07-22,Oyo,Ibadan North,Benz,GLC 350,Nigerian Used,9600000,3,2.48,28085760.0,Individual,2023-07-24,Delayed,3,Lagos,David,11,South West,Bola
2021-06-09,Rivers,Obio-Akpor,Toyota,Highlander,Foreign Used,26714285,1,4.55,25498785.0325,Individual,2021-06-12,On-Time,13,Lagos,Mike,4,South South,Tunde
2023-04-22,Katsina,Bakori,Benz,C-Class,Foreign Used,36428571,1,17.06,30213856.7874,Individual,2023-05-01,Delayed,4,Lagos,Tayo,5,North,Uche
2023-05-07,Lagos,Alimosho,Toyota,Highlander,Nigerian Used,6250000,1,13.28,5420000.0,Individual,2023-05-09,Delayed,8,Lagos,Bright,10,South West,Chidi
2022-10-17,Osun,Ile-Ife,Toyota,Sonata,Nigerian Used,7750000,1,7.37,7178825.0,Individual,2022-10-26,Delayed,14,Lagos,Paul,8,South West,Uche
2022-05-25,Imo,Owerri,Honda,CR-V,Foreign Used,28000000,1,0.45,27874000.0,Individual,2022-05-31,On-Time,9,Lagos,David,3,South East,Uche
2021-05-06,Ekiti,Ijero,Toyota,Corolla,Foreign Used,13571428,1,0.92,13446570.8624,Individual,2021-05-15,On-Time,2,Lagos,David,8,South West,Chidi
2023-12-06,Rivers,Eleme,Toyota,Camry,Foreign Used,20142857,1,11.82,17761971.3026,Individual,2023-12-11,On-Time,2,Lagos,John,6,South South,Tunde
2021-10-25,Ogun,Sagamu,Hyundai,Tucson,Foreign Used,12000000,1,19.5,9660000.0,Individual,2021-11-03,Delayed,5,Lagos,John,7,South West,Sola
2026-01-13,Oyo,Ibadan North,Toyota,Sonata,Foreign Used,13571428,1,13.77,11702642.3644,Individual,2026-01-19,On-Time,10,Lagos,Tayo,8,South West,Ngozi
2022-08-16,Imo,Oguta,Toyota,Sonata,Foreign Used,7000000,1,9.79,6314700.0,Individual,2022-08-22,Delayed,11,Lagos,Paul,10,South East,Tunde
2024-10-10,Anambra,Ekwulobia,Toyota,Corolla,Foreign Used,26714285,1,18.66,21729399.419,Individual,2024-10-11,On-Time,6,Lagos,David,4,South East,Funke
2023-04-20,Bayelsa,Ogbia,Honda,CR-V,Nigerian Used,4800000,1,3.91,4612320.0,Individual,2023-04-24,Delayed,5,Lagos,Peter,13,South South,Uche
2024-09-13,Oyo,Ibadan North,Toyota,Highlander,Foreign Used,13571428,1,6.95,12628213.754,Individual,2024-09-19,Delayed,7,Lagos,John,8,South West,Bola
2022-07-25,Lagos,Ikorodu,Toyota,Camry,Foreign Used,13571428,1,2.9,13177856.588,Individual,2022-07-30,On-Time,2,Lagos,Chuka,8,South West,Tunde
2023-02-06,Oyo,Ibadan Central,Hyundai,Santa Fe,Nigerian Used,3150000,1,3.53,3038805.0,Individual,2023-02-11,On-Time,13,Lagos,David,14,South West,Sola
2024-12-14,Ondo,Akure,Toyota,Camry,Foreign Used,16857142,1,12.74,14709542.1092,Individual,2024-12-17,On-Time,14,Lagos,John,7,South West,Uche
2022-08-05,Benue,Katsina-Ala,Toyota,Highlander,Nigerian Used,6250000,2,15.78,10527500.0,Individual,2022-08-13,Delayed,11,Lagos,John,10,North,Ngozi
2021-06-15,Lagos,Ikeja,Benz,GLE 450,Foreign Used,19285714,1,1.26,19042714.0036,Individual,2021-06-18,Delayed,11,Lagos,Mike,9,South West,Kemi
2026-01-24,Imo,Oguta,Honda,Sonata,Foreign Used,22285714,1,12.98,19393028.3228,Individual,2026-02-02,Delayed,7,Lagos,John,5,South East,Kemi
2025-04-22,Lagos,Lekki,Hyundai,Santa Fe,Foreign Used,20000000,3,11.78,52932000.0,Individual,2025-04-25,On-Time,7,Lagos,Chuka,3,South West,Tunde
2022-03-09,Lagos,Ajah,Benz,GLC 350,Foreign Used,45000000,1,5.55,42502500.0,Individual,2022-03-13,On-Time,3,Lagos,Bright,3,South West,Ngozi
2021-07-06,Edo,Benin City,Honda,Accord,Foreign Used,25142857,1,6.44,23523657.0092,Individual,2021-07-12,On-Time,4,Lagos,Emmanuel,4,South South,Tunde
2024-01-26,Lagos,Surulere,Honda,Pilot,Nigerian Used,11100000,1,13.92,9554880.0,Individual,2024-02-01,Delayed,2,Lagos,Mike,6,South West,Uche
2025-05-15,Lagos,Ajah,Hyundai,Tucson,Foreign Used,12000000,1,7.58,11090400.0,Individual,2025-05-16,Delayed,6,Lagos,Peter,7,South West,Ngozi
2022-09-07,Lagos,Ikeja,Honda,Sonata,Nigerian Used,12000000,1,17.61,9886800.0,Individual,2022-09-13,On-Time,13,Lagos,Tayo,5,South West,Emeka
2024-06-06,Anambra,Ekwulobia,Toyota,Rav4,Nigerian Used,4000000,1,13.57,3457200.0,Individual,2024-06-13,On-Time,11,Lagos,Peter,13,South East,Tunde
2022-11-18,FCT,Kuje,Honda,Pilot,Foreign Used,16571428,1,19.35,13364856.682,Individual,2022-11-21,On-Time,2,Lagos,David,7,North,Emeka
2024-11-23,Oyo,Ibadan Central,Hyundai,Tucson,Nigerian Used,6400000,1,13.24,5552640.0,Individual,2024-11-25,Delayed,10,Lagos,David,9,South West,Ade
2024-10-20,Lagos,Surulere,Honda,Civic,Nigerian Used,8400000,1,13.48,7267680.0,Individual,2024-10-22,On-Time,2,Lagos,Paul,9,South West,Sola
2026-03-20,Ondo,Okitipupa,Toyota,Corolla,Nigerian Used,6250000,1,19.37,5039375.0,Individual,2026-03-24,Delayed,3,Lagos,Peter,10,South West,Uche
2022-05-01,Lagos,Epe,Toyota,Highlander,Foreign Used,13571428,1,7.69,12527785.1868,Individual,2022-05-08,On-Time,6,Lagos,Bright,8,South West,Chidi
2025-06-08,Ondo,Ondo,Toyota,Sonata,Foreign Used,20142857,1,10.28,18072171.3004,Individual,2025-06-10,Delayed,9,Lagos,Chuka,6,South West,Funke
2024-04-04,Benue,Katsina-Ala,Toyota,Corolla,Nigerian Used,7750000,1,5.54,7320650.0,Individual,2024-04-08,On-Time,11,Lagos,David,8,North,Uche
2024-04-21,Lagos,Alimosho,Honda,Pilot,Nigerian Used,12000000,1,11.28,10646400.0,Individual,2024-04-23,On-Time,2,Lagos,Emmanuel,5,South West,Sola
2023-08-20,Lagos,Ikeja,Honda,Civic,Foreign Used,16571428,1,15.85,13944856.662,Individual,2023-08-25,Delayed,9,Lagos,Emmanuel,7,South West,Tunde
2025-11-04,Lagos,Ikeja,Benz,C-Class,Foreign Used,32142857,1,17.39,26553214.1677,Individual,2025-11-12,Delayed,7,Lagos,John,6,South West,Uche
2025-11-26,Lagos,Ajah,Hyundai,Tucson,Foreign Used,6000000,1,19.74,4815600.0,Individual,2025-11-27,Delayed,9,Lagos,Chuka,10,South West,Ngozi
